,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband
2020-11-20 00:00:00-05:00,107.12400000000001,12.129876666666666,152.78699999999998,116.9918,90.33145999999998,101.30066666666667,273.3766666666667,109.64366666666666,231.43283333333332,477.64216666666664,112.995,13.502,160.694,124.294,103.884,110.056,292.674,114.67,249.436,517.774,112.995,13.502,160.694,124.294,103.884,110.056,292.674,114.67,249.436,517.774
2020-11-23 00:00:00-05:00,107.34933333333333,12.150876666666667,152.43366666666668,116.64046666666667,90.79379333333333,101.42200000000001,272.9926666666667,109.58533333333334,231.9535,475.97950000000003,113.464,13.591,160.658,123.462,104.993,110.021,292.38,114.584,250.742,514.557,113.464,13.591,160.658,123.462,104.993,110.021,292.38,114.584,250.742,514.557
2020-11-24 00:00:00-05:00,107.655,12.236876666666666,152.18400000000003,116.44446666666667,91.33112666666666,101.61633333333334,272.6136666666667,109.56033333333333,232.64350000000002,474.2595,114.263,13.974,160.246,123.077,106.269,110.09,292.119,114.592,252.518,510.282,114.263,13.974,160.246,123.077,106.269,110.09,292.119,114.592,252.518,510.282
2020-11-25 00:00:00-05:00,107.967,12.323043333333333,151.943,116.26880000000001,91.93479333333333,101.772,272.0421666666667,109.51633333333332,233.3048333333333,473.0548333333333,114.942,14.322,159.886,122.645,107.449,110.177,291.557,114.636,254.046,507.012,114.942,14.322,159.886,122.645,107.449,110.177,291.557,114.636,254.046,507.012
2020-11-27 00:00:00-05:00,108.261,12.414710000000001,151.6846666666667,116.13062333333333,92.59146,101.89966666666666,271.64483333333334,109.52833333333335,234.02249999999998,472.24983333333336,115.516,14.635,159.378,122.281,108.591,110.269,290.646,114.629,255.591,504.553,115.516,14.635,159.378,122.281,108.591,110.269,290.646,114.629,255.591,504.553
2020-11-30 00:00:00-05:00,108.60166666666667,12.470103333333332,151.44833333333332,116.13395666666666,93.21079333333334,102.02,271.2361666666667,109.47733333333332,234.6565,471.4393333333333,116.489,14.776,159.167,122.291,109.633,110.35,289.437,114.6,256.863,501.716,116.489,14.776,159.167,122.291,109.633,110.35,289.437,114.6,256.863,501.716
2020-12-01 00:00:00-05:00,108.92699999999999,12.526103333333333,151.42466666666667,116.35728999999999,93.86812666666667,102.166,270.78516666666667,109.48833333333332,235.5195,470.905,117.104,14.921,159.125,122.963,110.396,110.344,288.536,114.601,258.397,499.989,117.104,14.921,159.125,122.963,110.396,110.344,288.536,114.601,258.397,499.989
2020-12-02 00:00:00-05:00,109.22399999999999,12.594436666666667,151.27166666666668,116.54329000000001,94.55945999999999,102.33633333333333,270.3845,109.47866666666667,236.16283333333334,470.47266666666667,117.55,15.134,159.023,123.583,111.157,110.367,288.071,114.601,259.52,498.488,117.55,15.134,159.023,123.583,111.157,110.367,288.071,114.601,259.52,498.488
2020-12-03 00:00:00-05:00,109.51733333333333,12.706043333333334,151.13033333333334,116.74595666666667,95.28712666666667,102.463,270.19483333333335,109.53233333333333,236.72016666666667,470.09666666666664,117.815,15.549,158.8,124.163,111.673,110.311,287.905,114.53,260.579,496.978,117.815,15.549,158.8,124.163,111.673,110.311,287.905,114.53,260.579,496.978
2020-12-04 00:00:00-05:00,109.79733333333333,12.814376666666666,151.11499999999998,116.96149999999999,96.05179333333334,102.60533333333333,269.9938333333333,109.477,237.5635,470.178,118.276,15.959,158.772,124.633,112.459,110.326,287.449,114.512,261.95,497.241,118.276,15.959,158.772,124.633,112.459,110.326,287.449,114.512,261.95,497.241
